Packet_Count,Sub_0,Sub_1,Sub_2,Sub_3,Sub_4,Sub_5,Sub_6,Sub_7,Sub_8,Sub_9,Sub_10,Sub_11,Sub_12,Sub_13,Sub_14,Sub_15,Sub_16,Sub_17,Sub_18,Sub_19,Sub_20,Sub_21,Sub_22,Sub_23,Sub_24,Sub_25,Sub_26,Sub_27,Sub_28,Sub_29,Sub_30,Sub_31,Sub_32,Sub_33,Sub_34,Sub_35,Sub_36,Sub_37,Sub_38,Sub_39,Sub_40,Sub_41,Sub_42,Sub_43,Sub_44,Sub_45,Sub_46,Sub_47,Sub_48,Sub_49,Sub_50,Sub_51,Sub_52,Sub_53,Sub_54,Sub_55,Sub_56,Sub_57,Sub_58,Sub_59,Sub_60,Sub_61,Sub_62,Sub_63
16813,95,5,0,0,0,0,12,12,10,9,10,10,10,9,12,9,10,12,9,10,13,10,9,10,10,7,12,10,8,10,9,12,0,10,10,12,11,12,12,13,11,13,12,12,13,15,15,14,16,14,16,16,15,18,16,16,18,16,19,0,0,0,0,0
16814,95,5,0,0,0,0,11,11,10,12,10,10,12,10,10,9,10,10,8,10,10,9,12,9,9,11,9,9,11,12,10,12,0,10,11,12,12,13,14,13,13,13,12,15,13,14,15,16,16,17,16,17,17,18,19,16,18,19,18,0,0,0,0,0
16815,95,5,0,0,0,0,10,10,9,12,10,10,9,11,9,10,12,10,12,10,10,10,10,9,10,12,10,9,9,11,9,11,0,11,12,12,10,12,11,12,12,13,12,15,13,13,13,15,15,15,16,16,17,17,17,17,17,17,18,0,0,0,0,0
16816,95,5,0,0,0,0,10,11,13,14,12,11,11,10,11,11,12,10,11,10,12,11,11,10,11,12,10,12,9,11,10,11,0,11,12,13,12,13,14,13,13,12,15,14,14,15,15,15,16,17,17,16,17,18,18,18,19,19,18,0,0,0,0,0
16817,95,5,0,0,0,0,11,12,11,12,11,12,11,12,10,10,12,11,12,12,11,10,11,10,11,11,11,11,10,11,12,12,0,13,13,13,13,13,13,13,14,13,14,15,15,16,16,16,17,17,17,18,17,18,19,18,21,18,21,0,0,0,0,0
16818,95,5,0,0,0,0,13,12,13,12,12,11,12,12,12,13,13,13,13,12,12,13,12,12,11,12,12,12,12,11,12,12,0,14,12,13,12,14,14,13,15,16,16,15,17,17,16,18,18,18,19,18,18,19,19,19,20,20,22,0,0,0,0,0
16819,95,5,0,0,0,0,12,11,11,13,11,12,12,13,11,11,13,12,12,12,11,12,13,11,10,10,11,11,11,12,11,12,0,12,11,13,13,12,13,13,13,13,14,15,14,15,14,16,16,16,17,17,18,18,18,18,20,18,19,0,0,0,0,0
16820,95,5,0,0,0,0,11,12,14,13,14,11,11,12,12,13,12,11,13,12,12,11,12,10,12,12,11,12,11,11,13,12,0,12,12,12,12,13,13,15,14,14,14,15,14,15,15,15,16,17,17,16,18,18,19,19,19,18,19,0,0,0,0,0
16821,95,5,0,0,0,0,12,13,13,13,10,12,11,10,8,14,12,13,9,10,16,9,10,13,11,13,10,9,10,13,12,11,0,12,11,12,10,13,13,14,14,14,15,16,15,15,16,15,18,17,18,17,17,19,19,18,19,20,19,0,0,0,0,0
16822,95,5,0,0,0,0,12,13,13,15,12,14,13,14,14,13,13,14,13,12,13,13,14,12,12,13,12,11,13,11,13,14,0,13,13,13,12,14,14,16,14,14,15,16,17,17,16,17,19,19,19,19,20,20,20,20,21,21,22,0,0,0,0,0
16823,95,5,0,0,0,0,12,13,11,12,13,13,13,13,12,10,11,15,11,9,13,13,13,12,10,13,10,13,13,12,10,12,0,12,12,13,14,11,13,13,14,13,14,15,14,14,16,16,16,16,16,17,17,17,17,19,19,18,19,0,0,0,0,0
16824,95,5,0,0,0,0,11,12,11,12,12,12,12,12,11,12,11,11,11,11,11,12,11,12,11,11,10,12,10,11,11,12,0,13,13,14,12,13,13,15,13,15,14,15,14,14,16,15,16,17,18,18,17,17,18,17,19,19,19,0,0,0,0,0
16825,95,5,0,0,0,0,11,11,12,12,10,12,10,11,10,10,11,10,11,9,10,10,11,10,11,9,10,10,10,12,11,10,0,12,12,12,12,12,12,12,13,12,12,13,12,15,15,15,16,16,16,17,17,17,16,17,19,19,19,0,0,0,0,0
16826,95,5,0,0,0,0,12,13,14,12,13,12,12,12,13,12,13,12,14,13,13,10,12,10,13,12,11,13,10,13,12,13,0,12,14,13,13,15,16,16,15,15,16,16,17,16,18,16,17,20,19,18,20,21,20,21,21,20,22,0,0,0,0,0
16827,95,5,0,0,0,0,13,12,12,13,12,12,12,12,12,11,13,11,12,12,12,12,11,11,11,12,12,11,11,11,12,13,0,13,13,13,13,12,13,14,13,14,14,16,14,14,15,15,16,16,17,17,17,17,18,19,19,18,19,0,0,0,0,0
16828,95,5,0,0,0,0,11,12,11,12,10,11,12,11,12,11,11,10,11,10,10,11,12,10,10,10,11,11,10,10,10,10,0,9,11,11,12,11,12,12,12,11,12,13,13,14,14,13,15,13,15,16,16,16,15,15,18,17,17,0,0,0,0,0
16829,95,5,0,0,0,0,11,12,9,12,11,11,12,11,11,10,10,11,11,12,11,11,11,10,10,11,10,10,9,11,11,13,0,12,11,13,12,13,14,13,13,14,13,14,15,15,15,15,15,16,17,17,17,17,18,17,18,18,20,0,0,0,0,0
16830,95,5,0,0,0,0,15,13,11,11,12,10,11,12,11,13,12,12,12,10,9,10,10,11,11,10,10,11,10,11,11,11,0,11,12,12,14,13,13,14,14,13,14,16,15,15,15,15,17,17,17,16,17,18,17,19,20,18,19,0,0,0,0,0
16831,95,5,0,0,0,0,11,11,11,13,12,11,11,11,11,11,12,11,11,12,10,10,13,10,12,11,9,11,10,11,11,11,0,12,12,12,12,13,12,14,14,15,14,16,15,16,16,16,18,17,18,18,18,18,19,18,19,20,20,0,0,0,0,0
16832,95,5,0,0,0,0,10,10,10,12,10,9,9,9,10,9,10,8,13,10,10,8,9,9,10,9,10,10,9,11,11,9,0,11,10,10,11,10,13,11,12,12,13,14,13,13,14,14,15,16,16,16,16,16,16,16,17,18,18,0,0,0,0,0
16833,95,5,0,0,0,0,12,11,12,13,12,11,12,11,11,11,12,11,12,12,12,11,10,10,11,11,10,11,10,12,11,12,0,12,12,13,13,13,14,13,15,13,15,15,15,15,16,16,17,17,18,17,16,18,18,18,19,19,20,0,0,0,0,0
16834,95,5,0,0,0,0,13,13,13,14,12,12,12,13,13,12,12,15,13,12,12,13,13,12,13,12,13,13,12,13,13,14,0,14,14,14,15,14,14,15,14,15,16,17,17,18,18,18,17,19,18,20,19,20,21,21,21,21,22,0,0,0,0,0
16835,95,5,0,0,0,0,12,14,13,13,11,13,11,12,12,11,12,12,12,11,11,13,10,11,12,11,11,10,11,11,11,12,0,12,12,14,12,12,12,13,13,14,15,14,15,15,16,16,17,17,18,18,18,18,18,18,20,19,20,0,0,0,0,0
16836,95,5,0,0,0,0,12,13,12,15,12,14,13,14,13,12,13,13,13,13,12,13,13,12,12,12,13,12,12,14,13,14,0,14,13,15,14,14,13,15,16,15,16,16,16,17,18,17,18,18,20,19,20,20,20,20,23,21,22,0,0,0,0,0
16837,95,5,0,0,0,0,9,9,11,11,12,12,10,11,10,10,11,10,11,11,11,10,10,9,11,10,11,10,10,11,11,11,0,12,11,12,11,12,13,14,12,12,12,14,14,16,15,15,16,15,16,17,17,17,18,17,18,18,17,0,0,0,0,0
16838,95,5,0,0,0,0,11,13,13,12,11,10,9,10,9,10,10,12,12,9,10,11,9,11,11,10,10,11,9,10,11,12,0,13,10,12,15,10,15,15,13,13,13,13,13,16,15,14,17,16,16,17,17,17,17,18,18,18,18,0,0,0,0,0
16839,95,5,0,0,0,0,12,10,12,12,11,10,11,11,10,11,12,12,12,10,11,12,11,11,10,11,11,10,10,11,11,12,0,11,13,13,12,12,12,13,14,13,14,14,15,14,16,16,16,17,17,17,17,17,19,20,20,19,20,0,0,0,0,0
16840,95,5,0,0,0,0,12,13,12,12,12,13,12,12,13,11,13,11,12,12,12,12,12,12,12,11,13,12,11,12,12,12,0,13,15,14,13,13,14,14,14,16,14,16,15,16,17,18,18,19,19,19,19,19,19,19,20,20,20,0,0,0,0,0
16841,95,5,0,0,0,0,12,12,12,10,10,10,10,11,11,10,12,11,11,11,10,10,10,10,10,11,10,12,10,12,10,11,0,12,11,13,11,12,14,12,14,14,13,13,14,14,15,15,16,16,17,17,17,18,17,17,18,19,19,0,0,0,0,0
16842,95,5,0,0,0,0,10,11,12,11,12,10,10,11,10,9,10,10,10,11,10,11,12,10,10,11,12,10,12,11,11,11,0,12,12,12,12,13,14,13,14,14,14,14,13,15,16,15,16,16,17,18,18,19,17,18,21,18,19,0,0,0,0,0
16843,95,5,0,0,0,0,10,11,10,10,10,13,7,10,9,9,11,10,12,10,12,9,10,11,10,9,9,8,9,11,10,12,0,13,10,12,11,13,12,13,13,15,12,13,12,14,13,13,17,16,15,18,15,15,18,16,19,17,18,0,0,0,0,0
16844,95,5,0,0,0,0,11,10,12,12,11,11,11,9,10,11,9,12,11,11,10,9,13,8,11,10,10,9,8,10,11,11,0,10,10,12,10,12,12,12,13,12,12,13,12,14,15,14,14,15,16,16,18,17,17,16,18,17,17,0,0,0,0,0
16845,95,5,0,0,0,0,11,13,12,11,9,11,11,11,11,10,12,11,11,10,10,11,11,11,9,10,9,10,10,11,11,10,0,11,12,12,13,12,13,12,13,14,13,14,13,14,14,15,16,15,17,16,16,17,18,17,18,19,18,0,0,0,0,0
16846,95,5,0,0,0,0,11,11,10,11,11,11,11,10,11,11,11,12,11,11,12,10,10,10,12,11,11,11,10,12,11,11,0,11,12,13,11,12,13,13,13,14,14,15,15,14,16,15,16,17,16,17,18,18,18,18,19,18,19,0,0,0,0,0
16847,95,5,0,0,0,0,12,12,12,13,13,12,12,12,11,11,11,11,12,11,12,11,10,11,11,11,12,11,10,12,12,12,0,12,14,13,13,12,14,14,14,15,14,15,15,16,17,15,17,17,16,17,17,18,19,19,19,19,20,0,0,0,0,0
16848,95,5,0,0,0,0,11,9,11,11,12,11,10,10,10,9,10,10,11,11,11,11,9,10,11,11,9,10,9,11,11,10,0,11,12,12,12,12,12,13,13,14,12,14,13,14,16,14,15,16,16,15,15,16,17,19,19,17,18,0,0,0,0,0
16849,95,5,0,0,0,0,11,11,11,12,11,11,12,11,11,11,12,13,11,11,11,12,12,11,10,10,10,11,11,11,11,11,0,12,12,12,11,12,13,12,13,13,13,14,14,14,14,14,16,15,16,17,16,17,17,17,17,18,18,0,0,0,0,0
16850,95,5,0,0,0,0,13,12,11,13,13,13,12,12,13,11,12,13,11,10,10,13,11,13,11,12,11,11,11,11,11,12,0,13,14,13,13,13,12,15,14,15,15,15,15,15,17,17,18,18,18,18,18,20,19,18,20,20,21,0,0,0,0,0
16851,95,5,0,0,0,0,9,10,13,12,12,10,10,10,11,10,11,12,10,10,10,11,10,10,10,10,11,10,10,10,11,10,0,11,12,12,11,10,13,12,13,13,13,14,15,14,15,16,16,17,16,16,17,16,17,19,18,17,17,0,0,0,0,0
16852,95,5,0,0,0,0,12,11,10,12,12,10,12,11,11,12,13,11,11,10,11,10,11,9,11,9,10,11,9,11,11,11,0,11,11,13,12,12,13,13,13,14,14,14,14,14,13,14,17,14,17,17,16,18,18,17,19,17,18,0,0,0,0,0
16853,95,5,0,0,0,0,11,14,12,13,12,13,12,12,12,11,13,13,12,12,12,12,12,12,12,12,12,13,12,12,11,13,0,15,11,12,13,13,13,13,15,14,14,16,13,14,18,17,17,18,20,21,18,20,19,19,21,19,20,0,0,0,0,0
16854,95,5,0,0,0,0,12,12,13,13,11,13,13,13,11,11,13,12,13,12,11,13,14,11,11,11,11,11,11,12,12,13,0,13,12,13,13,13,13,14,15,16,15,16,16,16,17,17,19,17,19,19,19,19,17,18,20,18,18,0,0,0,0,0
16855,95,5,0,0,0,0,13,13,12,14,14,13,13,13,13,12,13,12,12,11,13,11,12,12,13,11,11,12,10,13,13,13,0,12,13,15,14,14,15,16,16,16,16,16,16,19,19,17,18,19,20,19,20,20,21,20,23,21,22,0,0,0,0,0
16856,95,5,0,0,0,0,13,13,13,13,13,14,12,12,13,11,12,13,12,12,14,12,13,11,14,12,14,13,11,13,13,13,0,13,13,14,13,15,15,15,16,16,15,17,16,17,19,17,19,19,20,19,19,20,20,21,23,21,22,0,0,0,0,0
16857,95,5,0,0,0,0,12,14,12,14,13,13,12,12,12,10,13,13,13,12,12,11,12,11,13,12,12,12,12,12,13,12,0,12,14,14,13,13,14,14,15,15,14,15,16,16,18,16,18,18,19,18,18,20,20,19,20,22,20,0,0,0,0,0
16858,95,5,0,0,0,0,11,10,10,11,11,10,10,8,8,11,11,11,12,11,11,10,12,8,9,8,8,10,9,8,9,9,0,9,10,11,11,12,12,11,11,12,12,13,13,13,13,14,15,15,16,16,16,16,15,16,17,18,17,0,0,0,0,0
16859,95,5,0,0,0,0,10,10,10,12,9,7,10,10,9,11,13,11,12,10,9,12,11,10,8,9,11,11,12,10,9,11,0,12,11,12,12,13,12,12,12,14,14,14,14,15,15,15,15,16,16,17,16,17,17,17,17,17,18,0,0,0,0,0
16860,95,5,0,0,0,0,12,12,13,13,12,14,12,12,12,12,12,13,13,12,12,13,11,13,12,13,12,12,11,11,12,14,0,13,13,13,15,12,13,15,15,14,14,16,16,16,16,17,18,19,17,18,18,19,20,21,21,21,21,0,0,0,0,0
16861,95,5,0,0,0,0,12,11,10,13,14,9,11,10,7,13,12,13,13,11,10,12,10,9,10,12,10,9,10,10,13,11,0,12,11,13,11,12,13,13,13,13,13,13,13,15,16,14,16,16,16,17,17,16,17,17,19,18,19,0,0,0,0,0
16862,95,5,0,0,0,0,11,12,11,11,12,12,12,11,11,11,11,11,12,11,11,11,11,10,10,10,9,10,10,10,11,12,0,12,11,11,12,12,13,12,13,14,13,14,13,14,15,15,16,15,17,15,17,17,17,17,17,17,18,0,0,0,0,0
16863,95,5,0,0,0,0,11,12,12,12,12,11,12,10,10,12,11,11,11,11,11,11,11,10,10,10,12,10,9,10,11,11,0,12,12,13,12,12,14,13,14,14,12,14,14,15,16,14,16,16,17,18,17,17,18,18,19,17,18,0,0,0,0,0
16864,95,5,0,0,0,0,13,13,12,12,11,11,12,11,11,12,11,12,12,12,11,11,12,11,12,11,11,11,11,11,11,12,0,12,13,13,13,13,14,14,13,15,15,15,15,17,17,16,17,18,18,17,18,19,20,19,20,21,19,0,0,0,0,0
16865,95,5,0,0,0,0,11,13,11,13,11,11,12,11,7,9,12,12,9,12,13,9,10,9,9,13,11,13,11,11,12,13,0,12,13,13,13,13,14,14,14,13,14,14,14,16,16,16,17,16,17,17,18,19,17,18,19,19,19,0,0,0,0,0
16866,95,5,0,0,0,0,12,13,12,10,11,11,12,13,12,11,12,10,9,11,14,13,11,10,13,13,10,10,10,10,11,12,0,13,11,12,13,11,12,12,14,13,14,14,14,14,14,14,16,16,16,16,16,18,16,17,18,19,19,0,0,0,0,0
16867,95,5,0,0,0,0,10,10,10,10,10,11,11,11,10,11,10,11,10,10,10,11,10,9,10,9,11,11,10,11,12,11,0,12,12,14,11,12,14,13,12,13,14,15,13,14,15,15,15,15,16,17,16,17,17,17,17,18,19,0,0,0,0,0
16868,95,5,0,0,0,0,12,12,10,10,11,11,11,11,10,9,10,10,10,10,9,10,10,10,10,10,9,9,10,10,10,12,0,12,11,12,11,13,12,13,12,13,13,14,14,14,15,15,16,16,16,17,17,17,17,16,17,18,18,0,0,0,0,0
16869,95,5,0,0,0,0,13,13,12,12,12,14,12,12,12,10,13,13,12,12,11,12,12,11,12,11,11,11,11,13,12,12,0,12,13,13,13,13,13,14,14,15,14,16,15,16,16,17,18,18,19,19,18,20,19,20,20,20,20,0,0,0,0,0
16870,95,5,0,0,0,0,12,11,11,11,10,10,11,11,10,10,12,12,11,11,10,10,12,10,10,10,10,10,10,11,10,10,0,10,12,12,13,12,11,13,12,13,13,14,13,13,14,15,15,16,15,16,16,16,17,17,19,18,18,0,0,0,0,0
16871,95,5,0,0,0,0,12,11,11,11,10,11,11,11,11,10,11,10,11,10,10,11,12,10,10,10,10,11,10,10,9,12,0,12,11,11,11,12,12,11,12,13,13,12,14,13,15,15,16,15,16,16,17,17,17,16,18,18,18,0,0,0,0,0
16872,95,5,0,0,0,0,12,11,11,10,10,10,10,10,9,11,11,11,11,11,11,9,10,9,11,10,8,9,10,10,11,10,0,11,12,12,12,11,12,12,14,13,12,15,14,14,15,14,17,17,16,17,17,17,18,17,19,17,17,0,0,0,0,0
16873,95,5,0,0,0,0,10,12,11,11,10,10,12,11,12,11,11,11,10,11,10,10,11,11,10,11,11,11,10,10,11,12,0,11,11,12,12,12,12,14,13,14,13,14,13,14,15,15,16,17,17,16,17,16,17,17,17,17,17,0,0,0,0,0
16874,95,5,0,0,0,0,14,13,13,14,12,15,13,13,13,12,15,13,13,14,14,12,12,11,12,12,13,13,11,14,15,15,0,13,15,16,13,13,13,15,15,15,16,17,16,18,17,17,18,18,20,23,18,19,18,20,22,22,21,0,0,0,0,0
16875,95,5,0,0,0,0,11,12,12,12,11,13,12,11,12,11,12,13,12,11,12,11,12,11,11,11,11,11,12,11,12,12,0,12,11,13,12,13,12,13,13,14,13,14,14,14,15,16,17,16,17,17,16,18,17,18,19,18,20,0,0,0,0,0
16876,95,5,0,0,0,0,14,13,12,14,13,13,11,12,13,13,12,13,12,13,14,11,13,11,12,13,12,12,12,14,12,14,0,15,14,15,14,15,16,16,16,15,16,17,17,18,18,17,19,19,19,19,19,20,21,20,22,21,22,0,0,0,0,0
16877,95,5,0,0,0,0,12,11,13,12,12,11,14,12,12,9,11,14,11,10,13,11,11,12,11,12,11,10,13,11,10,12,0,13,13,13,12,14,14,15,14,14,15,16,15,16,17,17,18,18,19,18,19,19,19,19,21,20,22,0,0,0,0,0
16878,95,5,0,0,0,0,13,12,10,14,12,12,12,12,12,12,12,12,11,12,11,12,11,12,12,11,11,11,10,10,11,13,0,12,11,13,13,14,13,13,13,14,14,14,14,14,16,15,17,16,17,18,17,19,18,17,19,18,20,0,0,0,0,0
16879,95,5,0,0,0,0,13,13,13,14,13,14,13,14,14,13,14,13,13,13,13,13,13,13,12,11,12,13,13,12,12,14,0,13,14,13,14,14,15,15,15,15,16,17,16,17,16,15,18,18,19,20,19,20,20,19,21,20,21,0,0,0,0,0
16880,95,5,0,0,0,0,11,10,11,13,11,12,11,11,10,10,12,10,12,11,12,9,11,10,11,10,10,11,9,10,11,11,0,11,12,12,11,11,12,13,13,13,12,14,14,15,16,15,16,15,16,16,16,18,18,17,19,19,18,0,0,0,0,0
16881,95,5,0,0,0,0,13,13,13,13,13,13,13,13,13,12,13,13,14,13,12,13,12,13,12,13,13,12,11,13,12,12,0,13,14,13,14,14,16,16,15,15,16,17,17,17,18,17,19,19,19,19,18,19,20,20,21,20,21,0,0,0,0,0
16882,95,5,0,0,0,0,10,11,12,10,7,9,9,9,11,9,10,9,12,12,8,7,8,8,9,9,10,10,10,10,10,12,0,10,12,11,11,12,12,12,12,14,14,14,12,13,15,15,13,16,16,16,16,18,17,18,17,17,17,0,0,0,0,0
16883,95,5,0,0,0,0,14,14,14,12,13,14,12,13,12,13,13,13,13,13,13,13,13,13,12,13,13,12,12,12,13,14,0,14,14,14,14,14,14,15,15,15,16,17,16,17,17,19,19,17,20,20,20,20,21,20,21,21,21,0,0,0,0,0
16884,95,5,0,0,0,0,13,14,13,12,12,12,13,13,13,12,13,14,13,13,12,14,13,12,12,13,13,12,12,11,12,13,0,14,13,14,12,16,15,15,14,15,16,16,17,16,17,16,18,18,20,19,21,20,20,20,21,21,22,0,0,0,0,0
16885,95,5,0,0,0,0,11,11,12,11,12,13,10,11,10,11,11,11,11,11,11,11,10,10,11,10,12,10,11,10,11,12,0,13,11,13,12,12,13,13,13,15,15,15,14,15,15,16,16,17,17,18,16,18,17,17,20,19,19,0,0,0,0,0
16886,95,5,0,0,0,0,12,13,12,13,11,12,12,12,12,11,12,12,12,12,12,12,12,12,11,11,12,12,12,11,12,14,0,14,13,13,12,14,14,14,13,15,14,15,14,16,17,16,18,17,18,16,18,18,19,19,19,20,21,0,0,0,0,0
16887,95,5,0,0,0,0,13,11,13,12,12,12,11,13,13,10,11,13,11,11,11,11,12,11,11,11,12,10,10,12,12,12,0,13,12,13,12,14,13,14,14,14,15,17,16,15,17,17,18,17,18,17,19,19,19,19,21,20,20,0,0,0,0,0
16888,95,5,0,0,0,0,12,12,13,13,12,13,13,12,12,13,13,12,11,11,11,13,12,12,12,12,12,12,12,12,12,13,0,12,12,14,12,13,14,15,15,14,15,15,16,17,17,17,17,18,18,18,18,18,19,19,21,19,19,0,0,0,0,0
16889,95,5,0,0,0,0,14,12,12,13,12,12,13,13,11,12,13,13,13,13,13,12,12,12,13,12,13,12,12,13,13,13,0,14,12,14,14,14,14,15,15,16,15,17,17,17,17,18,18,19,19,20,20,21,20,20,21,21,20,0,0,0,0,0
16890,95,5,0,0,0,0,6,7,7,7,6,7,7,7,6,7,7,7,7,6,6,7,7,7,7,6,7,7,6,6,7,7,0,7,7,7,7,7,8,8,8,8,8,9,8,8,9,9,11,10,11,11,11,11,12,11,11,11,13,0,0,0,0,0
16891,95,5,0,0,0,0,8,8,8,9,8,8,8,7,8,7,7,7,8,8,7,7,7,7,7,8,7,7,7,7,8,8,0,8,8,9,9,8,9,10,10,10,10,10,11,10,11,11,11,12,11,12,12,12,12,13,14,13,13,0,0,0,0,0
16892,95,5,0,0,0,0,12,11,12,12,11,12,11,11,11,11,12,11,10,10,10,11,11,9,10,10,9,10,10,11,13,12,0,14,13,13,13,13,14,14,14,14,14,17,13,17,15,16,18,15,18,16,17,18,17,17,19,20,19,0,0,0,0,0
16893,95,5,0,0,0,0,12,13,11,12,13,13,12,12,12,12,13,13,12,12,12,12,13,11,12,12,12,12,12,13,12,14,0,13,14,13,14,14,16,14,15,15,14,17,16,16,18,16,18,16,18,18,17,19,17,18,20,20,20,0,0,0,0,0
16894,95,5,0,0,0,0,13,14,13,13,13,13,11,12,13,12,12,13,12,12,12,11,10,11,13,13,13,11,12,12,13,13,0,12,14,14,14,14,15,15,15,15,17,16,16,16,17,15,18,18,19,18,19,21,20,20,21,20,21,0,0,0,0,0
16895,95,5,0,0,0,0,12,11,13,12,12,11,12,12,12,11,13,12,12,11,12,12,11,12,12,12,12,12,11,11,12,13,0,13,12,14,14,13,15,13,14,15,14,15,16,15,17,17,16,17,18,19,19,19,19,20,19,20,20,0,0,0,0,0
16896,95,5,0,0,0,0,13,13,13,13,13,14,14,13,14,13,15,13,14,11,12,13,14,13,12,13,12,12,13,13,12,14,0,14,14,13,14,15,14,13,16,14,16,17,15,17,17,17,19,18,19,19,20,19,19,21,20,21,21,0,0,0,0,0
16897,95,5,0,0,0,0,12,10,12,12,10,9,10,9,10,11,9,10,12,10,10,10,11,10,10,10,10,10,9,10,12,10,0,10,10,10,11,11,12,12,13,11,12,14,14,13,14,14,15,16,15,16,15,16,16,17,17,17,18,0,0,0,0,0
16898,95,5,0,0,0,0,13,12,11,13,13,13,11,11,11,11,11,12,11,11,10,12,11,12,11,11,12,9,11,13,10,12,0,13,12,13,13,12,14,14,13,15,16,15,15,16,17,17,18,18,18,20,19,18,18,19,21,19,20,0,0,0,0,0
16899,95,5,0,0,0,0,9,10,10,10,11,10,9,8,10,11,10,11,10,10,11,10,12,8,10,9,11,9,9,10,11,11,0,11,10,12,10,13,11,12,12,12,13,12,13,15,16,13,15,14,16,16,14,16,17,15,17,17,17,0,0,0,0,0
16900,95,5,0,0,0,0,12,11,10,12,12,12,12,10,13,10,11,13,11,11,13,12,12,11,11,12,12,11,11,11,11,12,0,13,12,14,14,13,14,14,14,15,15,16,15,16,16,17,17,18,18,18,19,19,19,19,21,21,21,0,0,0,0,0
16901,95,5,0,0,0,0,9,8,10,13,11,9,10,9,9,11,12,11,12,10,6,11,7,12,10,12,9,9,9,10,10,10,0,10,10,12,10,13,14,12,13,11,13,13,13,13,15,14,15,15,16,15,17,17,17,17,18,18,18,0,0,0,0,0
16902,95,5,0,0,0,0,11,13,10,11,11,12,11,11,11,10,11,11,9,11,12,12,11,8,10,13,8,11,11,10,10,11,0,11,11,11,13,12,12,11,12,13,12,13,13,13,13,14,16,15,17,16,17,17,15,15,18,18,17,0,0,0,0,0
16903,95,5,0,0,0,0,13,12,11,11,10,11,11,10,11,10,11,11,10,11,10,11,11,10,10,9,10,9,10,10,10,12,0,12,11,12,13,12,11,13,13,13,13,13,13,13,14,14,16,15,16,17,17,16,17,16,18,17,18,0,0,0,0,0
16904,95,5,0,0,0,0,10,11,11,11,11,12,12,13,12,8,11,10,11,13,10,10,9,10,9,10,11,9,9,10,10,10,0,11,12,11,10,12,12,12,12,13,14,14,14,14,16,15,15,16,16,16,16,16,17,18,18,18,19,0,0,0,0,0
16905,95,5,0,0,0,0,14,12,13,13,13,13,15,12,13,13,11,14,12,13,12,13,12,13,13,12,12,13,13,12,12,14,0,15,13,15,14,15,15,14,16,17,16,16,16,15,17,17,19,18,19,20,20,22,20,19,22,21,22,0,0,0,0,0
16906,95,5,0,0,0,0,12,13,11,13,14,12,13,11,14,12,13,13,13,12,12,12,11,12,13,11,12,13,11,11,13,13,0,13,13,14,14,15,14,16,16,16,15,16,17,17,18,17,18,18,20,19,20,19,20,20,22,20,21,0,0,0,0,0
16907,95,5,0,0,0,0,12,12,12,12,12,13,13,12,13,11,13,13,12,13,12,13,13,12,12,10,12,12,10,13,13,12,0,13,12,14,14,14,14,15,15,14,14,16,16,17,17,17,17,17,19,19,20,19,19,19,20,21,20,0,0,0,0,0
16908,95,5,0,0,0,0,11,12,11,12,12,12,11,12,11,11,12,12,11,11,10,11,11,10,12,11,10,11,10,11,11,12,0,12,12,12,12,12,14,13,14,14,14,15,14,14,15,15,17,16,18,18,18,18,18,19,19,19,18,0,0,0,0,0
16909,95,5,0,0,0,0,13,16,15,15,15,14,14,16,16,14,15,13,15,15,14,14,16,13,14,14,14,14,13,14,14,14,0,14,15,16,14,15,17,16,18,17,17,18,19,18,19,19,21,20,21,21,22,21,24,23,24,24,24,0,0,0,0,0
16910,95,5,0,0,0,0,7,8,8,8,7,8,7,8,8,8,8,8,8,8,8,8,7,7,8,8,8,9,7,7,8,8,0,8,8,8,9,8,10,9,10,9,10,10,10,10,11,10,12,11,11,12,13,12,12,12,13,13,13,0,0,0,0,0
16911,95,5,0,0,0,0,11,12,13,13,12,12,13,12,12,12,12,12,12,11,12,13,12,12,12,12,12,13,10,12,12,13,0,12,12,14,12,12,14,16,15,14,16,17,15,16,16,17,17,17,18,19,18,19,19,21,20,19,21,0,0,0,0,0
16912,95,5,0,0,0,0,12,12,12,14,12,12,12,12,12,10,11,12,11,13,11,12,12,11,11,12,11,11,11,12,11,12,0,13,13,13,13,13,13,13,13,14,15,16,15,17,16,15,18,17,17,18,17,18,19,19,20,19,19,0,0,0,0,0
16913,95,5,0,0,0,0,12,12,13,14,12,12,12,13,12,12,13,11,13,14,13,13,10,12,13,12,12,12,13,12,13,12,0,12,14,13,12,13,14,15,15,15,15,15,15,17,18,16,18,18,18,20,18,19,20,19,20,20,20,0,0,0,0,0
16914,95,5,0,0,0,0,11,12,12,13,11,11,10,12,12,11,10,11,11,11,12,10,12,10,11,11,11,12,9,11,12,12,0,10,13,13,13,13,13,14,14,13,15,15,14,15,15,17,16,18,16,18,16,19,19,19,18,17,18,0,0,0,0,0
16915,95,5,0,0,0,0,11,11,9,11,11,11,10,9,10,11,11,10,10,10,9,10,10,8,10,10,11,11,10,11,11,10,0,12,11,12,12,13,12,13,13,13,12,14,15,15,15,15,15,16,16,17,16,17,17,17,19,18,19,0,0,0,0,0
