Packet_Count,Sub_0,Sub_1,Sub_2,Sub_3,Sub_4,Sub_5,Sub_6,Sub_7,Sub_8,Sub_9,Sub_10,Sub_11,Sub_12,Sub_13,Sub_14,Sub_15,Sub_16,Sub_17,Sub_18,Sub_19,Sub_20,Sub_21,Sub_22,Sub_23,Sub_24,Sub_25,Sub_26,Sub_27,Sub_28,Sub_29,Sub_30,Sub_31,Sub_32,Sub_33,Sub_34,Sub_35,Sub_36,Sub_37,Sub_38,Sub_39,Sub_40,Sub_41,Sub_42,Sub_43,Sub_44,Sub_45,Sub_46,Sub_47,Sub_48,Sub_49,Sub_50,Sub_51,Sub_52,Sub_53,Sub_54,Sub_55,Sub_56,Sub_57,Sub_58,Sub_59,Sub_60,Sub_61,Sub_62,Sub_63
28475,95,5,0,0,0,0,7,7,5,7,7,6,7,8,8,7,7,8,8,8,8,8,8,8,9,8,8,9,8,8,8,10,0,10,9,10,10,10,11,11,10,11,10,11,11,11,12,12,13,12,13,14,14,14,14,14,15,15,15,0,0,0,0,0
28476,95,5,0,0,0,0,14,14,15,16,15,16,16,14,17,15,18,18,18,18,18,18,19,16,18,19,18,19,17,19,20,21,0,20,21,23,22,23,24,24,24,24,23,26,25,27,27,27,31,29,30,30,31,31,32,32,34,33,33,0,0,0,0,0
28477,95,5,0,0,0,0,14,14,13,15,14,14,14,15,14,15,16,16,17,15,16,17,18,16,17,18,17,18,16,18,19,19,0,21,20,22,21,22,22,22,22,23,22,26,23,24,25,26,28,27,27,28,27,28,29,29,31,30,30,0,0,0,0,0
28478,95,5,0,0,0,0,14,14,17,16,14,15,15,17,16,15,17,19,17,17,18,19,19,19,19,19,19,20,18,20,21,20,0,22,22,23,21,24,23,25,23,26,23,26,25,26,29,28,30,30,30,29,31,30,30,31,34,33,33,0,0,0,0,0
28479,95,5,0,0,0,0,7,7,6,7,6,7,8,7,6,7,8,9,8,7,8,8,9,7,9,9,8,8,9,8,8,10,0,10,9,10,10,10,10,10,10,11,12,12,12,11,13,12,15,13,14,13,14,14,14,13,15,15,16,0,0,0,0,0
28480,95,5,0,0,0,0,6,7,7,8,8,6,7,6,7,7,8,8,8,9,8,7,9,8,9,9,8,9,9,9,9,10,0,9,10,11,10,10,11,11,11,11,11,12,12,12,13,12,13,13,14,13,14,14,14,14,16,15,16,0,0,0,0,0
28481,95,5,0,0,0,0,7,8,8,8,8,8,9,9,8,8,10,10,10,10,10,9,10,10,10,11,10,11,10,12,11,12,0,12,12,13,12,13,12,13,13,13,14,14,14,14,15,16,15,16,18,16,17,17,17,17,17,21,18,0,0,0,0,0
28482,95,5,0,0,0,0,5,6,5,5,6,5,6,6,7,7,6,7,7,7,7,6,8,6,7,7,7,7,7,7,9,7,0,7,7,8,7,9,9,10,9,9,9,9,10,11,12,11,11,12,11,12,11,12,13,13,12,12,12,0,0,0,0,0
28483,95,5,0,0,0,0,14,15,15,15,15,15,15,15,16,14,17,19,17,17,17,18,18,17,18,18,17,19,17,19,20,20,0,21,21,22,22,23,23,24,23,24,24,26,24,25,27,28,29,31,30,30,30,31,31,31,34,32,33,0,0,0,0,0
28484,95,5,0,0,0,0,13,13,14,16,13,15,15,14,15,15,15,17,17,17,15,19,18,17,17,17,18,17,17,19,21,20,0,21,21,23,21,22,23,23,23,24,22,26,25,27,26,27,30,30,29,30,29,30,30,31,33,32,34,0,0,0,0,0
28485,95,5,0,0,0,0,8,7,8,6,7,7,8,7,8,7,8,10,8,9,6,10,10,9,8,9,10,9,10,10,8,9,0,10,10,10,11,11,12,12,11,16,15,10,12,13,12,14,14,14,15,15,14,16,16,15,17,18,15,0,0,0,0,0
28486,95,5,0,0,0,0,5,5,7,7,5,7,7,7,6,7,7,7,8,8,7,7,8,8,8,8,8,10,8,10,8,9,0,9,9,10,9,10,10,10,10,10,11,12,12,11,11,12,13,11,14,14,13,14,13,13,14,14,15,0,0,0,0,0
28487,95,5,0,0,0,0,14,14,14,16,15,17,16,16,15,16,17,17,17,18,17,19,18,17,19,18,17,20,17,20,21,21,0,21,23,22,22,23,23,25,23,25,24,28,26,27,27,27,30,29,30,29,31,31,31,32,33,33,32,0,0,0,0,0
28488,95,5,0,0,0,0,7,7,7,8,8,7,7,8,8,7,9,9,8,8,9,8,9,9,10,8,8,9,9,10,9,11,0,10,10,11,9,10,12,11,10,13,12,12,12,12,13,12,15,13,15,15,15,15,15,14,15,18,17,0,0,0,0,0
28489,95,5,0,0,0,0,12,1,2,13,22,18,7,2,10,18,5,25,18,29,24,44,17,16,11,33,13,14,14,22,38,21,0,25,39,37,38,19,40,41,18,53,47,39,33,41,39,34,47,51,48,41,48,39,45,54,55,42,54,0,0,0,0,0
28490,95,5,0,0,0,0,14,14,15,15,15,15,15,16,16,16,17,18,18,17,17,19,19,17,17,18,17,18,17,19,20,19,0,20,21,22,23,23,23,24,22,25,24,27,24,26,26,27,29,30,30,30,30,31,30,31,34,31,33,0,0,0,0,0
28491,95,5,0,0,0,0,6,7,6,6,7,7,6,6,7,7,7,7,7,7,7,7,7,7,8,9,8,7,7,9,8,9,0,10,10,9,10,10,10,10,10,10,11,11,10,12,12,12,13,13,13,13,14,14,13,14,14,15,14,0,0,0,0,0
28492,95,5,0,0,0,0,13,14,15,17,15,15,14,14,16,15,17,17,18,19,17,18,20,16,18,18,19,18,16,18,19,21,0,21,21,23,21,23,22,24,22,25,23,26,25,27,27,26,30,28,30,31,30,30,30,29,33,32,34,0,0,0,0,0
28493,95,5,0,0,0,0,15,15,16,16,16,16,16,16,17,17,18,18,18,18,18,20,18,18,18,19,19,20,18,20,22,21,0,22,23,24,23,22,24,24,24,26,25,27,25,26,27,29,30,31,31,30,30,31,33,33,35,33,33,0,0,0,0,0
28494,95,5,0,0,0,0,6,7,6,7,6,8,6,6,6,5,8,7,8,8,7,7,8,8,8,8,9,8,7,8,8,10,0,9,9,10,9,10,10,10,10,11,11,12,11,12,13,11,13,12,13,13,14,14,14,14,15,15,15,0,0,0,0,0
28495,95,5,0,0,0,0,12,14,14,15,15,15,16,15,16,17,18,18,17,17,17,19,19,18,18,18,18,19,17,20,20,21,0,21,21,23,22,23,24,23,23,25,25,27,25,26,27,27,30,31,30,31,30,31,32,32,33,33,33,0,0,0,0,0
28496,95,5,0,0,0,0,14,13,15,15,14,15,15,15,15,15,17,18,18,17,17,19,18,18,17,18,18,19,18,20,21,20,0,20,21,22,21,22,23,24,23,24,23,27,25,26,26,27,29,29,30,29,29,30,31,31,35,32,33,0,0,0,0,0
28497,95,5,0,0,0,0,13,13,14,15,14,14,15,15,15,15,17,18,17,16,18,17,18,16,18,18,17,19,16,18,20,20,0,21,21,22,20,22,23,22,24,25,22,26,25,26,28,26,30,28,29,29,30,30,31,30,33,32,32,0,0,0,0,0
28498,95,5,0,0,0,0,13,14,14,15,15,15,14,15,15,14,16,17,16,16,16,17,17,17,16,17,17,18,17,18,19,20,0,19,22,20,21,20,21,22,21,23,22,24,23,25,25,27,28,28,28,29,28,29,30,29,32,30,31,0,0,0,0,0
28499,95,5,0,0,0,0,7,8,8,7,8,8,8,8,8,8,9,10,8,9,10,9,9,10,10,10,9,10,10,11,10,11,0,11,11,11,11,12,11,12,12,12,13,13,12,14,14,14,15,14,15,16,15,16,15,15,16,16,17,0,0,0,0,0
28500,95,5,0,0,0,0,7,7,7,8,7,8,8,8,7,8,8,9,10,8,9,8,10,10,10,10,9,10,9,10,10,11,0,10,10,11,11,12,12,12,13,11,12,13,12,13,13,14,13,14,15,15,15,15,16,16,17,17,17,0,0,0,0,0
28501,95,5,0,0,0,0,14,15,15,16,16,16,16,15,16,16,17,18,17,18,18,18,18,16,18,19,20,20,18,19,20,21,0,22,23,24,22,24,23,25,23,25,25,27,25,26,27,26,30,30,31,30,31,31,32,31,34,33,34,0,0,0,0,0
28502,95,5,0,0,0,0,12,14,13,15,15,14,16,15,16,14,16,18,17,17,17,17,18,16,18,18,18,18,17,20,20,20,0,20,21,23,21,23,22,24,21,24,25,25,23,26,26,26,30,29,30,30,30,30,31,30,33,32,33,0,0,0,0,0
28503,95,5,0,0,0,0,14,14,14,16,14,15,16,16,17,15,17,17,17,18,17,19,19,16,19,19,19,19,17,20,20,20,0,21,22,23,22,22,24,24,23,24,24,26,24,26,26,26,29,30,30,30,31,31,32,31,33,32,33,0,0,0,0,0
28504,95,5,0,0,0,0,15,16,16,17,17,18,16,17,17,17,17,20,18,19,20,21,21,19,19,21,20,22,18,22,22,24,0,23,25,25,25,25,25,27,26,29,28,29,28,31,31,30,33,33,33,34,34,36,35,34,37,37,38,0,0,0,0,0
28505,95,5,0,0,0,0,14,14,15,16,15,15,16,15,16,16,17,18,17,18,18,18,19,17,19,19,18,20,18,20,21,21,0,21,21,24,23,23,24,25,23,25,24,27,25,27,28,27,30,30,30,30,31,31,32,32,33,32,33,0,0,0,0,0
28506,95,5,0,0,0,0,8,7,8,8,9,10,8,7,10,10,11,10,8,9,10,10,9,10,10,11,10,10,11,12,11,11,0,12,12,10,12,13,12,12,11,8,11,15,14,14,15,14,14,17,17,17,16,17,18,17,17,18,17,0,0,0,0,0
28507,95,5,0,0,0,0,6,6,7,7,7,6,6,7,8,7,8,8,8,8,8,8,8,8,9,8,10,9,8,9,9,10,0,10,10,11,10,11,10,11,11,11,10,12,12,12,13,12,13,13,14,14,13,14,14,14,16,14,15,0,0,0,0,0
28508,95,5,0,0,0,0,11,13,11,13,13,13,13,13,13,13,14,15,15,15,15,16,16,14,16,16,16,17,15,17,18,18,0,18,19,20,19,19,20,21,19,22,20,23,21,23,24,25,26,26,27,26,27,27,27,27,29,28,29,0,0,0,0,0
28509,95,5,0,0,0,0,15,15,15,16,15,17,16,16,15,16,17,18,18,17,18,19,17,18,19,19,18,19,17,20,21,21,0,22,21,23,23,23,22,25,24,25,25,27,26,27,27,29,31,30,31,31,31,31,32,32,34,33,34,0,0,0,0,0
28510,95,5,0,0,0,0,6,7,7,7,6,7,7,6,8,8,8,7,7,7,8,8,8,8,9,8,9,8,8,8,8,9,0,9,9,10,9,10,11,11,11,10,10,11,11,12,13,11,13,13,13,13,13,13,14,14,14,13,14,0,0,0,0,0
28511,95,5,0,0,0,0,14,15,15,16,16,16,17,17,16,16,18,18,18,17,17,18,18,17,18,19,18,20,18,20,20,21,0,21,23,23,23,23,24,25,24,24,25,27,26,27,28,28,30,30,31,30,32,29,30,31,34,33,33,0,0,0,0,0
28512,95,5,0,0,0,0,13,14,15,15,14,14,15,15,15,14,17,16,16,16,16,18,16,17,17,18,17,18,18,19,20,19,0,20,21,22,22,21,23,24,23,23,22,25,24,25,25,27,29,29,29,29,29,30,31,31,33,32,32,0,0,0,0,0
28513,95,5,0,0,0,0,14,15,16,16,16,15,15,15,15,16,17,18,18,16,18,18,18,17,18,18,17,19,17,19,20,20,0,22,21,23,22,22,24,24,24,25,23,27,25,26,27,28,30,29,32,30,31,31,31,29,35,32,34,0,0,0,0,0
28514,95,5,0,0,0,0,14,16,14,17,15,17,15,15,15,15,17,17,17,17,17,18,18,17,18,18,18,18,17,20,20,20,0,21,21,24,21,24,24,24,24,23,25,27,26,27,27,27,30,28,32,30,30,31,30,31,34,32,34,0,0,0,0,0
28515,95,5,0,0,0,0,16,16,15,17,17,17,17,19,19,18,21,21,19,22,20,21,21,19,20,21,20,21,20,21,24,24,0,24,25,26,25,25,27,27,27,30,27,31,27,30,31,31,34,34,33,34,35,35,36,36,38,37,38,0,0,0,0,0
28516,95,5,0,0,0,0,7,7,8,7,8,7,8,7,7,8,8,9,9,8,9,9,9,9,10,10,10,10,9,10,10,10,0,10,11,11,11,11,12,12,12,11,12,13,12,13,14,13,14,14,15,15,15,14,16,16,16,16,16,0,0,0,0,0
28517,95,5,0,0,0,0,7,7,6,7,7,6,7,6,6,8,8,9,8,8,7,8,8,8,8,8,8,9,8,9,10,8,0,10,11,10,10,9,11,11,11,10,12,12,12,12,13,12,12,14,14,14,15,14,15,15,15,15,15,0,0,0,0,0
28518,95,5,0,0,0,0,15,15,15,15,15,16,15,16,17,15,18,18,18,18,16,18,18,17,18,19,18,19,17,18,20,21,0,21,22,22,23,23,23,24,23,23,24,27,25,26,26,28,29,31,30,29,30,31,31,32,33,31,33,0,0,0,0,0
28519,95,5,0,0,0,0,14,15,15,17,14,16,16,15,15,16,17,18,18,17,18,20,19,18,20,19,18,20,18,21,21,21,0,22,22,23,23,23,23,24,23,25,25,27,25,26,28,27,30,29,30,31,29,31,31,31,34,33,34,0,0,0,0,0
28520,95,5,0,0,0,0,14,14,14,14,15,15,16,14,16,15,16,18,18,18,17,18,17,17,18,18,17,19,18,18,21,21,0,21,21,23,22,22,23,24,24,24,24,25,25,27,27,27,29,30,30,30,29,30,32,31,34,32,32,0,0,0,0,0
28521,95,5,0,0,0,0,6,6,6,6,7,6,7,7,6,7,7,8,7,7,8,8,7,8,9,8,8,8,7,9,9,10,0,9,10,10,9,10,10,10,10,11,12,11,11,12,12,13,15,12,14,14,12,13,13,16,16,10,14,0,0,0,0,0
28522,95,5,0,0,0,0,8,7,9,7,7,8,7,9,7,7,9,8,10,10,8,9,10,9,9,8,11,9,10,10,12,10,0,11,11,10,10,12,12,12,12,12,14,14,12,14,14,14,15,15,15,15,16,15,15,15,16,16,16,0,0,0,0,0
28523,95,5,0,0,0,0,13,14,14,14,13,15,15,15,15,14,15,17,15,16,16,18,18,16,18,17,18,18,16,19,20,20,0,19,19,22,20,22,22,24,21,24,21,25,24,27,27,27,29,28,30,30,29,30,31,29,33,31,33,0,0,0,0,0
28524,95,5,0,0,0,0,14,14,15,16,14,15,15,15,16,15,16,17,18,19,18,19,18,17,18,18,18,18,17,20,21,21,0,21,23,23,23,22,23,23,24,24,24,26,24,27,27,27,28,30,30,31,29,30,32,31,33,32,33,0,0,0,0,0
28525,95,5,0,0,0,0,13,14,13,16,14,16,15,15,16,14,18,17,17,17,17,19,18,17,18,18,17,18,18,19,20,19,0,21,21,22,21,23,23,22,23,24,22,26,24,26,27,27,31,29,30,29,29,31,31,31,32,32,34,0,0,0,0,0
28526,95,5,0,0,0,0,15,15,16,17,16,16,17,17,17,17,18,19,18,19,18,19,20,18,20,20,19,21,19,21,22,21,0,23,23,24,23,24,25,24,23,26,24,27,25,27,27,27,31,30,30,31,30,31,32,31,34,33,35,0,0,0,0,0
28527,95,5,0,0,0,0,8,7,9,8,8,7,7,7,7,8,8,8,9,10,10,10,10,10,9,9,10,10,10,10,11,10,0,10,11,12,10,11,12,11,12,12,12,13,13,13,14,13,14,14,15,15,14,15,15,16,17,16,16,0,0,0,0,0
28528,95,5,0,0,0,0,13,14,14,16,15,15,14,14,15,15,16,17,17,17,17,18,18,18,18,18,18,18,17,19,21,20,0,21,22,22,22,23,23,23,24,24,22,26,24,27,27,27,29,29,30,30,29,30,29,29,33,33,32,0,0,0,0,0
28529,95,5,0,0,0,0,14,14,14,16,15,15,15,15,18,15,17,18,18,17,17,18,19,18,18,18,18,19,18,20,21,22,0,21,22,24,23,23,24,23,24,24,24,26,25,27,28,27,30,29,29,30,29,30,32,30,34,31,33,0,0,0,0,0
28530,95,5,0,0,0,0,5,5,7,7,6,7,8,8,7,7,7,7,7,8,7,8,9,7,9,9,8,8,7,9,8,8,0,8,9,9,9,10,10,11,10,10,11,11,12,11,12,12,13,13,13,13,14,15,14,14,17,15,15,0,0,0,0,0
28531,95,5,0,0,0,0,8,7,7,8,8,8,8,7,8,9,8,8,9,9,10,9,10,9,10,10,10,11,9,10,11,11,0,10,11,11,11,11,12,12,12,12,12,12,12,13,14,12,13,14,13,15,14,16,15,16,16,18,15,0,0,0,0,0
28532,95,5,0,0,0,0,7,7,7,8,7,8,8,8,8,9,8,9,9,9,9,10,10,9,9,9,10,10,10,10,11,10,0,9,10,12,10,10,12,12,12,12,12,14,12,13,14,13,14,14,14,15,16,15,15,15,16,16,16,0,0,0,0,0
28533,95,5,0,0,0,0,15,16,16,16,16,17,15,16,18,16,18,19,19,20,19,20,20,19,20,20,20,22,19,22,23,23,0,23,24,26,24,25,25,26,26,27,26,29,28,30,30,31,34,33,34,34,34,35,34,34,37,36,37,0,0,0,0,0
28534,95,5,0,0,0,0,5,6,5,7,7,7,6,7,6,6,8,7,7,7,7,8,8,6,9,7,8,8,8,8,9,8,0,9,9,10,8,9,9,11,10,11,9,12,12,11,13,11,13,12,13,13,13,15,14,13,15,15,14,0,0,0,0,0
28535,95,5,0,0,0,0,13,13,12,14,13,13,13,14,14,14,15,15,14,16,15,17,17,16,17,18,15,17,16,17,20,19,0,20,19,21,19,22,22,22,21,21,21,25,23,24,25,24,26,27,28,26,27,28,28,27,31,29,30,0,0,0,0,0
28536,95,5,0,0,0,0,14,14,16,15,15,15,16,16,16,15,17,19,18,18,16,20,19,18,18,18,19,20,18,20,21,20,0,21,23,23,22,23,24,24,24,25,25,26,24,26,28,28,30,30,29,31,30,32,32,32,34,33,34,0,0,0,0,0
28537,95,5,0,0,0,0,11,12,12,14,13,13,13,13,13,13,15,15,14,15,14,17,15,14,16,16,15,16,15,17,17,17,0,18,19,21,19,20,20,22,20,21,20,22,21,23,23,23,25,27,26,27,27,27,28,27,30,28,31,0,0,0,0,0
28538,95,5,0,0,0,0,7,7,8,8,8,8,7,8,9,9,9,8,10,9,9,9,8,8,10,10,10,10,8,10,10,10,0,10,10,10,10,11,12,12,13,12,13,13,13,12,13,13,14,14,15,15,15,16,15,16,16,15,16,0,0,0,0,0
28539,95,5,0,0,0,0,6,5,6,6,5,6,6,7,8,7,7,7,8,7,7,7,7,7,8,8,9,7,8,9,9,9,0,9,9,10,9,10,10,10,11,10,10,12,11,12,12,11,12,13,13,13,13,13,15,13,15,14,15,0,0,0,0,0
28540,95,5,0,0,0,0,15,15,16,17,16,16,17,15,17,17,18,19,19,18,17,19,19,18,19,19,20,20,19,21,21,22,0,22,24,24,23,24,24,25,24,26,24,28,25,27,27,29,31,31,30,31,31,32,33,32,35,33,34,0,0,0,0,0
28541,95,5,0,0,0,0,8,7,6,8,7,7,8,9,9,7,9,9,8,8,9,10,10,9,9,10,9,10,9,10,9,10,0,12,10,11,10,11,12,12,13,13,13,13,13,14,14,13,14,15,16,15,16,16,16,15,17,17,17,0,0,0,0,0
28542,95,5,0,0,0,0,14,14,15,16,15,15,16,14,16,15,18,18,18,18,18,19,19,17,18,18,17,18,18,20,20,21,0,21,21,24,23,23,23,23,23,25,23,26,25,25,27,27,29,29,30,29,30,31,30,31,34,32,34,0,0,0,0,0
28543,95,5,0,0,0,0,14,15,16,16,15,15,16,16,17,16,18,20,19,20,19,19,20,18,19,18,19,19,17,21,22,21,0,21,22,24,23,23,24,25,24,25,25,27,26,26,28,28,30,30,31,33,31,32,32,32,34,32,34,0,0,0,0,0
28544,95,5,0,0,0,0,5,7,7,7,7,7,7,7,8,7,8,8,8,8,8,9,8,8,9,9,9,9,9,9,9,9,0,10,10,10,10,10,10,11,10,12,12,12,12,12,12,13,13,13,14,15,15,15,14,14,16,15,17,0,0,0,0,0
28545,95,5,0,0,0,0,6,6,6,7,7,7,8,7,8,7,7,8,8,7,8,9,8,8,8,8,8,8,9,8,10,10,0,10,10,10,10,10,11,11,11,12,11,12,12,12,12,13,13,13,13,14,14,15,14,15,15,15,15,0,0,0,0,0
28546,95,5,0,0,0,0,15,14,15,16,15,16,15,15,17,16,16,18,18,18,18,19,19,18,18,20,18,20,17,19,21,21,0,21,23,23,23,23,23,23,24,24,23,25,25,27,28,27,29,29,29,30,29,31,31,31,33,33,33,0,0,0,0,0
28547,95,5,0,0,0,0,7,5,7,7,6,7,8,6,8,8,6,9,9,9,8,7,7,7,10,9,10,10,10,9,9,9,0,10,10,12,8,9,12,12,8,16,14,10,11,14,16,13,14,14,15,13,16,15,15,14,17,16,17,0,0,0,0,0
28548,95,5,0,0,0,0,13,14,15,15,14,15,15,14,15,16,17,18,17,17,17,18,18,16,17,18,17,18,16,18,18,20,0,19,20,22,21,22,22,22,22,22,22,25,23,25,25,25,27,26,28,28,28,29,31,29,31,30,32,0,0,0,0,0
28549,95,5,0,0,0,0,6,7,6,7,6,7,7,7,7,7,8,8,8,8,8,8,9,9,9,8,9,8,9,8,9,10,0,10,10,11,11,11,11,10,11,12,13,12,12,12,13,13,14,14,14,14,14,14,14,14,15,16,16,0,0,0,0,0
28550,95,5,0,0,0,0,7,8,8,9,8,8,8,8,9,8,8,8,8,8,10,9,8,9,10,9,10,10,9,10,10,10,0,10,10,12,10,12,11,11,12,13,12,14,12,13,14,13,14,14,14,14,15,14,16,16,16,16,17,0,0,0,0,0
28551,95,5,0,0,0,0,7,8,7,7,7,8,7,7,9,8,8,9,8,9,8,9,9,9,8,9,8,9,10,9,10,10,0,9,10,10,10,10,11,10,11,11,12,12,12,12,13,13,14,13,14,14,14,15,15,15,16,15,17,0,0,0,0,0
28552,95,5,0,0,0,0,14,15,15,16,15,16,16,16,16,17,18,18,18,19,18,19,19,18,18,19,18,20,18,19,21,21,0,22,23,23,22,23,24,25,24,25,25,27,26,27,27,28,30,29,29,30,30,32,32,31,35,32,33,0,0,0,0,0
28553,95,5,0,0,0,0,13,15,15,16,14,15,15,16,17,16,17,18,17,18,17,18,18,15,18,19,18,19,17,18,21,21,0,21,20,24,21,22,24,24,22,24,23,26,25,26,27,27,31,29,30,30,30,31,31,30,33,34,34,0,0,0,0,0
28554,95,5,0,0,0,0,6,6,5,5,5,5,7,5,6,6,7,7,7,7,6,7,7,5,7,7,6,7,7,7,8,8,0,8,8,9,8,8,8,8,8,10,8,9,9,10,10,10,10,11,11,10,11,12,11,12,13,11,11,0,0,0,0,0
28555,95,5,0,0,0,0,3,4,2,4,5,4,4,3,5,4,3,4,5,5,5,4,5,3,4,4,4,6,4,5,6,5,0,6,6,6,5,5,6,6,6,10,6,5,6,7,7,5,7,7,7,7,6,7,7,7,8,7,8,0,0,0,0,0
28556,95,5,0,0,0,0,8,8,7,8,8,8,8,8,8,7,9,10,9,9,9,9,10,10,10,10,9,10,9,9,11,10,0,11,11,11,11,11,12,11,12,13,12,13,12,13,13,13,15,13,15,16,15,15,16,16,17,17,16,0,0,0,0,0
28557,95,5,0,0,0,0,14,14,15,15,16,16,16,15,16,16,17,17,18,18,17,18,18,18,19,18,18,18,17,20,21,21,0,21,22,23,21,22,22,25,23,25,24,27,24,27,28,27,30,29,30,30,30,32,31,32,34,31,33,0,0,0,0,0
28558,95,5,0,0,0,0,13,14,15,16,14,16,16,15,16,15,16,18,18,19,17,19,18,16,18,18,18,19,17,20,20,21,0,21,22,24,22,22,24,23,23,25,24,26,25,26,26,27,29,30,30,31,30,30,31,31,34,32,34,0,0,0,0,0
28559,95,5,0,0,0,0,14,14,13,16,15,14,16,15,15,15,17,18,17,17,18,18,17,17,18,19,18,19,18,19,20,21,0,21,22,23,22,22,24,22,23,25,24,27,24,27,26,27,29,30,29,29,29,31,31,31,34,32,34,0,0,0,0,0
28560,95,5,0,0,0,0,15,15,15,18,15,16,17,17,16,15,18,19,18,18,18,19,18,18,19,20,19,19,18,20,22,22,0,22,22,24,24,24,25,25,24,26,25,27,26,27,27,28,31,31,31,31,31,32,33,32,34,32,34,0,0,0,0,0
28561,95,5,0,0,0,0,13,13,16,15,15,15,17,16,16,16,17,17,17,17,17,20,17,16,18,19,18,20,17,19,22,21,0,21,22,22,22,23,23,24,22,23,24,27,24,26,27,26,28,31,29,31,30,31,31,31,33,31,33,0,0,0,0,0
28562,95,5,0,0,0,0,5,6,6,6,7,6,6,7,7,7,7,8,8,8,8,7,8,7,9,8,8,8,8,8,9,9,0,9,9,10,9,10,10,9,10,9,11,12,13,12,13,12,13,12,13,13,13,14,14,14,15,15,15,0,0,0,0,0
28563,95,5,0,0,0,0,15,15,14,16,15,16,15,16,17,15,16,17,17,17,18,19,19,17,19,18,18,18,17,20,21,21,0,21,22,24,22,22,24,24,24,26,24,26,25,27,28,27,30,29,30,30,32,30,31,30,32,30,33,0,0,0,0,0
28564,95,5,0,0,0,0,6,6,6,7,6,7,5,5,7,6,7,6,6,9,7,8,7,5,7,7,8,8,7,7,7,8,0,8,8,9,9,8,10,7,13,13,6,12,11,9,12,10,12,12,13,11,13,11,12,11,14,15,14,0,0,0,0,0
28565,95,5,0,0,0,0,6,6,5,7,4,6,5,7,5,7,7,7,8,8,6,7,9,5,9,7,8,8,6,8,8,8,0,9,9,10,8,10,11,8,11,16,12,10,8,12,13,9,12,11,10,11,13,13,13,13,13,12,14,0,0,0,0,0
28566,95,5,0,0,0,0,12,12,13,13,13,13,13,13,14,13,15,16,15,15,15,16,16,14,15,17,16,17,16,17,18,17,0,19,21,20,19,20,22,21,20,22,21,24,22,23,24,24,27,26,25,27,26,28,28,28,29,27,30,0,0,0,0,0
28567,95,5,0,0,0,0,12,12,13,14,13,14,14,13,14,13,15,15,16,16,15,17,16,16,16,17,15,17,16,17,18,19,0,19,19,21,20,20,21,22,19,21,20,23,22,23,24,25,26,26,26,27,27,27,28,28,30,29,29,0,0,0,0,0
28568,95,5,0,0,0,0,14,14,14,16,14,16,15,15,16,15,16,18,17,18,17,18,19,15,18,18,17,19,17,19,21,21,0,21,22,24,20,21,22,23,22,25,22,25,24,27,27,26,29,28,32,30,30,30,30,31,33,31,32,0,0,0,0,0
28569,95,5,0,0,0,0,13,15,16,18,15,15,16,16,17,16,18,19,18,18,18,19,18,17,19,18,18,19,18,21,22,22,0,23,22,24,22,23,24,25,23,26,22,27,26,27,29,26,31,29,31,31,31,32,33,32,33,33,34,0,0,0,0,0
28570,95,5,0,0,0,0,14,14,15,13,14,15,16,16,16,15,18,18,17,18,17,18,18,18,18,19,18,19,18,19,20,21,0,19,22,22,22,22,23,24,23,24,24,26,24,25,26,27,29,30,29,30,30,30,31,30,33,31,33,0,0,0,0,0
28571,95,5,0,0,0,0,15,14,15,16,14,15,14,15,16,15,17,17,17,17,17,19,18,17,18,17,18,19,17,20,20,20,0,22,22,23,21,22,23,24,23,23,23,27,24,25,28,27,30,29,30,28,31,31,32,30,34,32,33,0,0,0,0,0
28572,95,5,0,0,0,0,8,7,7,8,7,8,8,8,8,7,8,8,8,8,8,8,9,8,10,9,9,10,9,8,10,11,0,11,9,11,10,11,11,12,12,12,13,13,13,13,13,13,15,14,14,16,15,16,15,16,17,17,17,0,0,0,0,0
28573,95,5,0,0,0,0,14,14,15,14,14,16,15,16,18,17,17,18,18,19,18,20,18,17,18,18,19,20,19,20,21,22,0,22,23,22,24,24,24,24,24,24,24,27,26,27,27,29,29,31,30,29,31,31,32,32,34,34,34,0,0,0,0,0
28574,95,5,0,0,0,0,7,7,10,10,10,8,8,8,7,6,9,8,9,9,9,9,11,8,12,10,9,9,9,11,11,9,0,11,11,11,11,12,10,11,12,10,10,13,11,12,13,13,13,14,15,14,14,16,16,14,15,17,17,0,0,0,0,0
28575,95,5,0,0,0,0,8,17,8,16,16,17,8,7,15,19,19,35,17,22,26,33,13,10,25,32,25,21,10,20,35,16,0,23,40,35,34,32,32,36,24,41,31,34,34,33,40,42,39,36,43,38,42,52,47,46,49,51,41,0,0,0,0,0
28576,95,5,0,0,0,0,13,14,14,15,13,14,15,14,15,14,15,17,15,16,16,18,17,16,17,17,17,17,17,18,19,20,0,20,19,20,21,20,21,22,21,23,21,24,23,24,24,26,28,27,28,28,29,28,29,28,30,30,30,0,0,0,0,0
28577,95,5,0,0,0,0,8,7,7,9,8,8,8,8,8,8,8,8,9,9,9,9,9,9,10,9,9,10,9,10,10,11,0,11,11,12,10,12,11,12,12,12,13,12,12,13,14,13,15,14,14,14,15,15,16,15,16,15,17,0,0,0,0,0
